seq_name	taxonomy
5068_N_run562_hifi_trimmed_deduplicated_s1953.ctg002016c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s1960.ctg002023l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2029.ctg002094l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2033.ctg002098l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2056.ctg002121l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2059.ctg002124c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2063.ctg002129l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2073.ctg002141l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2120.ctg002191l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2122.ctg002193l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2130.ctg002201l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2139.ctg002210l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2141.ctg002212l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2154.ctg002226l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2160.ctg002232l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2170.ctg002244l||full	Other
5068_N_run562_hifi_trimmed_deduplicated_s2184.ctg002258l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2188.ctg002262l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2202.ctg002276l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2203.ctg002277l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2207.ctg002281l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2239.ctg002313l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2278.ctg002353l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2283.ctg002358l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2333.ctg002410l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2363.ctg002441l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2365.ctg002443l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2389.ctg002467l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2402.ctg002480l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2406.ctg002484l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2448.ctg002527l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2454.ctg002534l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2459.ctg002539l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2475.ctg002555l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2481.ctg002561l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2487.ctg002567l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2492.ctg002573l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2499.ctg002581l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2532.ctg002617l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2538.ctg002624l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2554.ctg002640c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2623.ctg002710l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2638.ctg002726l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2646.ctg002734l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2651.ctg002739l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2670.ctg002760l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2680.ctg002770l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2771.ctg002863l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2781.ctg002876l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2789.ctg002886l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2823.ctg002920l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2831.ctg002928l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2832.ctg002929c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2847.ctg002945l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2849.ctg002947l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2863.ctg002961l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2885.ctg002984c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2887.ctg002986l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2935.ctg003035l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s2975.ctg003076l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3061.ctg003165l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3063.ctg003167l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3087.ctg003191l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3111.ctg003215l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3112.ctg003216l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3120.ctg003224l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3122.ctg003226l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3126.ctg003230l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3130.ctg003234l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3140.ctg003244l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3194.ctg003299l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3266.ctg003373l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3318.ctg003429l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3347.ctg003459l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3354.ctg003466l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3369.ctg003484l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3373.ctg003488l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3379.ctg003494l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3389.ctg003504l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3416.ctg003532l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3420.ctg003536l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3431.ctg003547l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3433.ctg003549l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3457.ctg003573l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3612.ctg003733l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3676.ctg003801l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3681.ctg003806l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3721.ctg003847l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3749.ctg003876l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3854.ctg003985l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3862.ctg003993c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3913.ctg004046l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3944.ctg004078l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3952.ctg004086l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3955.ctg004090l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3992.ctg004129l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4078.ctg004216l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4139.ctg004283l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4175.ctg004320l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4191.ctg004337l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4204.ctg004350l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4215.ctg004362l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4323.ctg004477l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4328.ctg004482l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4334.ctg004488l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4343.ctg004498l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4354.ctg004511l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4397.ctg004555l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4406.ctg004564l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4426.ctg004585l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4449.ctg004609l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4464.ctg004625l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4467.ctg004628l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4481.ctg004642l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4537.ctg004702l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4560.ctg004726c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4583.ctg004750l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4600.ctg004767l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4602.ctg004769l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4603.ctg004770l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4619.ctg004787l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4620.ctg004788l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4681.ctg004851l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4686.ctg004856l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4696.ctg004866l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4720.ctg004891l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4735.ctg004908l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4766.ctg004940l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4812.ctg004990l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4916.ctg005101l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s4980.ctg005172l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5036.ctg005230l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5046.ctg005242l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5056.ctg005253l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5071.ctg005269l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5149.ctg005349l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5188.ctg005389l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5355.ctg005565l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5360.ctg005570l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5378.ctg005589c||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5399.ctg005611l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5403.ctg005615l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5412.ctg005624l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5417.ctg005629l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5464.ctg005677l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5522.ctg005739l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5528.ctg005746l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5539.ctg005759l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5645.ctg005873l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5662.ctg005890l||full	Megaviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5703.ctg005934l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5707.ctg005938l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5737.ctg005973l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s5849.ctg006096l||full	Caudoviricetes
5068_N_run562_hifi_trimmed_deduplicated_s3456.ctg003572l||0_partial	Caudoviricetes
5514_AC_hifi_reads_s77.ctg000078l||full	Caudoviricetes
5514_AC_hifi_reads_s425.ctg000426l||full	Caudoviricetes
5514_AC_hifi_reads_s774.ctg000775l||full	Caudoviricetes
5514_AC_hifi_reads_s973.ctg000974l||full	Caudoviricetes
5514_AC_hifi_reads_s1312.ctg001313l||full	Caudoviricetes
5514_V_hifi_reads_s1.ctg000002l||0_partial_1	Caudoviricetes
5514_V_hifi_reads_s239.ctg000240l||full	Caudoviricetes
5514_V_hifi_reads_s536.ctg000537l||full	Caudoviricetes
5514_V_hifi_reads_s824.ctg000825l||full	Caudoviricetes
5514_V_hifi_reads_s1097.ctg001098l||full	Caudoviricetes
5514_V_hifi_reads_s1300.ctg001301l||full	Caudoviricetes
5514_V_hifi_reads_s1322.ctg001323l||full	Caudoviricetes
5514_W_hifi_reads_s145.ctg000146l||full_1	Caudoviricetes
5514_W_hifi_reads_s22.ctg000023l||full	Caudoviricetes
5514_W_hifi_reads_s117.ctg000118l||full	Caudoviricetes
5514_W_hifi_reads_s196.ctg000197l||full	Caudoviricetes
5514_W_hifi_reads_s737.ctg000738l||full	Caudoviricetes
5514_W_hifi_reads_s803.ctg000804l||full	Caudoviricetes
5514_W_hifi_reads_s812.ctg000813l||full	Caudoviricetes
5514_W_hifi_reads_s827.ctg000828l||full	Caudoviricetes
5514_W_hifi_reads_s830.ctg000831l||full	Caudoviricetes
5514_W_hifi_reads_s996.ctg000997l||full	Caudoviricetes
5514_Z_hifi_reads_s94.ctg000095l||full	Caudoviricetes
5514_Z_hifi_reads_s273.ctg000274l||full	Caudoviricetes
5514_Z_hifi_reads_s311.ctg000312l||full	Caudoviricetes
5514_Z_hifi_reads_s717.ctg000718l||full	Caudoviricetes
5514_Z_hifi_reads_s924.ctg000925l||full	Caudoviricetes
5514_Z_hifi_reads_s1004.ctg001005l||full	Caudoviricetes
5514_Z_hifi_reads_s1078.ctg001079l||full	Caudoviricetes
5516_AB_hifi_reads_s458.ctg000459l||full_1	Caudoviricetes
5516_AB_hifi_reads_s42.ctg000043l||full	Megaviricetes
5516_AB_hifi_reads_s61.ctg000062l||full	Megaviricetes
5516_AB_hifi_reads_s69.ctg000070l||full	Megaviricetes
5516_AB_hifi_reads_s71.ctg000072c||full	Caudoviricetes
5516_AB_hifi_reads_s76.ctg000077l||full	Caudoviricetes
5516_AB_hifi_reads_s96.ctg000097l||full	Caudoviricetes
5516_AB_hifi_reads_s100.ctg000101l||full	Other
5516_AB_hifi_reads_s155.ctg000156l||full	Megaviricetes
5516_AB_hifi_reads_s156.ctg000157l||full	Megaviricetes
5516_AB_hifi_reads_s162.ctg000163l||full	Megaviricetes
5516_AB_hifi_reads_s181.ctg000182l||full	Megaviricetes
5516_AB_hifi_reads_s194.ctg000195l||full	Megaviricetes
5516_AB_hifi_reads_s195.ctg000196l||full	Megaviricetes
5516_AB_hifi_reads_s206.ctg000207l||full	Caudoviricetes
5516_AB_hifi_reads_s207.ctg000208l||full	Megaviricetes
5516_AB_hifi_reads_s212.ctg000213l||full	Megaviricetes
5516_AB_hifi_reads_s226.ctg000227l||full	Caudoviricetes
5516_AB_hifi_reads_s279.ctg000280l||full	Megaviricetes
5516_AB_hifi_reads_s293.ctg000294l||full	Caudoviricetes
5516_AB_hifi_reads_s312.ctg000313l||full	Megaviricetes
5516_AB_hifi_reads_s346.ctg000347l||full	Caudoviricetes
5516_AB_hifi_reads_s369.ctg000370l||full	Caudoviricetes
5516_AB_hifi_reads_s393.ctg000394l||full	Caudoviricetes
5516_AB_hifi_reads_s471.ctg000472l||full	Megaviricetes
5516_AB_hifi_reads_s507.ctg000508l||full	Caudoviricetes
5516_AB_hifi_reads_s512.ctg000513l||full	Megaviricetes
5516_AB_hifi_reads_s532.ctg000533l||full	Megaviricetes
5516_AB_hifi_reads_s553.ctg000554l||full	Megaviricetes
5516_AB_hifi_reads_s578.ctg000579l||full	Megaviricetes
5516_AB_hifi_reads_s624.ctg000625l||full	Megaviricetes
5516_AB_hifi_reads_s667.ctg000668l||full	Megaviricetes
5516_AB_hifi_reads_s684.ctg000685l||full	Caudoviricetes
5516_AB_hifi_reads_s751.ctg000752l||full	Megaviricetes
5516.AD.hifi_reads_s326.ctg000327l||full_1	Caudoviricetes
5516.AD.hifi_reads_s618.ctg000620l||full_1	Caudoviricetes
5516.AD.hifi_reads_s796.ctg000798l||full_1	Caudoviricetes
5516.AD.hifi_reads_s910.ctg000912l||full_1	Caudoviricetes
5516.AD.hifi_reads_s1769.ctg001774l||full_1	Caudoviricetes
5516.AD.hifi_reads_s2022.ctg002028l||full_1	Caudoviricetes
5516.AD.hifi_reads_s2131.ctg002137l||full_1	Caudoviricetes
5516.AD.hifi_reads_s2560.ctg002566l||full_1	Caudoviricetes
5516.AD.hifi_reads_s144.ctg000145l||full	Caudoviricetes
5516.AD.hifi_reads_s161.ctg000162l||full	Caudoviricetes
5516.AD.hifi_reads_s169.ctg000170l||full	Caudoviricetes
5516.AD.hifi_reads_s332.ctg000333l||full	Caudoviricetes
5516.AD.hifi_reads_s336.ctg000337l||full	Caudoviricetes
5516.AD.hifi_reads_s381.ctg000383l||full	Caudoviricetes
5516.AD.hifi_reads_s414.ctg000416l||full	Caudoviricetes
5516.AD.hifi_reads_s415.ctg000417l||full	Other
5516.AD.hifi_reads_s499.ctg000501l||full	Caudoviricetes
5516.AD.hifi_reads_s503.ctg000505l||full	Caudoviricetes
5516.AD.hifi_reads_s508.ctg000510l||full	Caudoviricetes
5516.AD.hifi_reads_s517.ctg000519l||full	Caudoviricetes
5516.AD.hifi_reads_s632.ctg000634l||full	Caudoviricetes
5516.AD.hifi_reads_s633.ctg000635l||full	Caudoviricetes
5516.AD.hifi_reads_s661.ctg000663l||full	Caudoviricetes
5516.AD.hifi_reads_s664.ctg000666l||full	Caudoviricetes
5516.AD.hifi_reads_s778.ctg000780l||full	Caudoviricetes
5516.AD.hifi_reads_s806.ctg000808l||full	Caudoviricetes
5516.AD.hifi_reads_s1115.ctg001118l||full	Caudoviricetes
5516.AD.hifi_reads_s1197.ctg001201l||full	Caudoviricetes
5516.AD.hifi_reads_s1207.ctg001211l||full	Caudoviricetes
5516.AD.hifi_reads_s1217.ctg001221l||full	Caudoviricetes
5516.AD.hifi_reads_s1225.ctg001229l||full	Caudoviricetes
5516.AD.hifi_reads_s1258.ctg001262l||full	Caudoviricetes
5516.AD.hifi_reads_s1388.ctg001393l||full	Caudoviricetes
5516.AD.hifi_reads_s1394.ctg001399l||full	Caudoviricetes
5516.AD.hifi_reads_s1478.ctg001483l||full	Caudoviricetes
5516.AD.hifi_reads_s1489.ctg001494l||full	Caudoviricetes
5516.AD.hifi_reads_s1530.ctg001535l||full	Caudoviricetes
5516.AD.hifi_reads_s1541.ctg001546l||full	Caudoviricetes
5516.AD.hifi_reads_s1562.ctg001567l||full	Caudoviricetes
5516.AD.hifi_reads_s1571.ctg001576l||full	Caudoviricetes
5516.AD.hifi_reads_s1595.ctg001600l||full	Caudoviricetes
5516.AD.hifi_reads_s1606.ctg001611l||full	Caudoviricetes
5516.AD.hifi_reads_s1629.ctg001634l||full	Caudoviricetes
5516.AD.hifi_reads_s1711.ctg001716l||full	Caudoviricetes
5516.AD.hifi_reads_s1755.ctg001760l||full	Caudoviricetes
5516.AD.hifi_reads_s1902.ctg001907l||full	Caudoviricetes
5516.AD.hifi_reads_s2091.ctg002097l||full	Caudoviricetes
5516.AD.hifi_reads_s2349.ctg002355l||full	Caudoviricetes
5516.AD.hifi_reads_s2405.ctg002411l||full	Caudoviricetes
5516.AD.hifi_reads_s2409.ctg002415l||full	Caudoviricetes
5516.AD.hifi_reads_s2478.ctg002484l||full	Caudoviricetes
5516.AD.hifi_reads_s2587.ctg002593l||full	Caudoviricetes
5516.AD.hifi_reads_s2607.ctg002613l||full	Caudoviricetes
5516.AD.hifi_reads_s2611.ctg002617l||full	Caudoviricetes
5516.AD.hifi_reads_s2713.ctg002720l||full	Caudoviricetes
5516.AD.hifi_reads_s241.ctg000242l||0_partial	Caudoviricetes
5516.AE.hifi_reads_s59.ctg000061l||full_1	Caudoviricetes
5516.AE.hifi_reads_s142.ctg000144l||full_1	Caudoviricetes
5516.AE.hifi_reads_s1164.ctg001191l||full_1	Caudoviricetes
5516.AE.hifi_reads_s1269.ctg001299l||full_1	Caudoviricetes
5516.AE.hifi_reads_s1319.ctg001349l||full_1	Caudoviricetes
5516.AE.hifi_reads_s2468.ctg002510l||full_1	Caudoviricetes
5516.AE.hifi_reads_s3725.ctg003783l||full_1	Caudoviricetes
5516.AE.hifi_reads_s1670.ctg001705l||0_partial_1	Caudoviricetes
5516.AE.hifi_reads_s1382.ctg001413l||full	Caudoviricetes
5516.AE.hifi_reads_s39.ctg000040l||full	Caudoviricetes
5516.AE.hifi_reads_s43.ctg000045l||full	Caudoviricetes
5516.AE.hifi_reads_s96.ctg000098l||full	Caudoviricetes
5516.AE.hifi_reads_s135.ctg000137l||full	Caudoviricetes
5516.AE.hifi_reads_s147.ctg000149l||full	Caudoviricetes
5516.AE.hifi_reads_s161.ctg000163l||full	Caudoviricetes
5516.AE.hifi_reads_s163.ctg000165l||full	Caudoviricetes
5516.AE.hifi_reads_s168.ctg000170l||full	Caudoviricetes
5516.AE.hifi_reads_s176.ctg000178l||full	Caudoviricetes
5516.AE.hifi_reads_s209.ctg000213l||full	Caudoviricetes
5516.AE.hifi_reads_s226.ctg000230l||full	Caudoviricetes
5516.AE.hifi_reads_s240.ctg000244l||full	Caudoviricetes
5516.AE.hifi_reads_s298.ctg000303l||full	Caudoviricetes
5516.AE.hifi_reads_s299.ctg000304l||full	Caudoviricetes
5516.AE.hifi_reads_s354.ctg000359l||full	Caudoviricetes
5516.AE.hifi_reads_s371.ctg000378l||full	Caudoviricetes
5516.AE.hifi_reads_s385.ctg000392l||full	Caudoviricetes
5516.AE.hifi_reads_s397.ctg000404l||full	Caudoviricetes
5516.AE.hifi_reads_s486.ctg000494l||full	Caudoviricetes
5516.AE.hifi_reads_s504.ctg000513l||full	Caudoviricetes
5516.AE.hifi_reads_s549.ctg000561l||full	Caudoviricetes
5516.AE.hifi_reads_s596.ctg000608l||full	Caudoviricetes
5516.AE.hifi_reads_s618.ctg000630l||full	Caudoviricetes
5516.AE.hifi_reads_s621.ctg000633l||full	Caudoviricetes
5516.AE.hifi_reads_s628.ctg000640l||full	Caudoviricetes
5516.AE.hifi_reads_s657.ctg000670l||full	Caudoviricetes
5516.AE.hifi_reads_s672.ctg000685l||full	Caudoviricetes
